滁,直魚,ɖjɔ,,除,水,,水名出簸箕山入海亦州春秋時楚地梁爲南譙州齊改爲臨滁郡開皇改爲滁州,,澄,遇,魚,三,開,平,余,,
蒢,直魚,ɖjɔ,,除,艸,,草名可染又蕖蒢口柔也,,澄,遇,魚,三,開,平,余,,
屠,直魚,ɖjɔ,,者,尸,,匈奴傳有休屠王又音徒,,澄,遇,魚,三,開,平,者,,
藸,直魚,ɖjɔ,,豬,艸,,爾雅曰菋荎藸郭璞云五味也蔓生子叢在莖頭,,澄,遇,魚,三,開,平,者,,
如,人諸,ȵjɔ,,女,口,人諸,而也均也似也謀也往也若也又姓晉中經部魏有陳郡丞馮翊如淳注漢書又虜姓後魏書如羅氏後改爲如氏人諸切八,,日,遇,魚,三,開,平,女,,
蕠,人諸,ȵjɔ,,絮,艸,,蕠藘草也亦作茹,,日,遇,魚,三,開,平,女,,
𨚴,人諸,ȵjɔ,,如,邑,,地名,,日,遇,魚,三,開,平,女,,
洳,人諸,ȵjɔ,,如,水,,水名在南郡又人慮切,,日,遇,魚,三,開,平,女,,
鴽,人諸,ȵjɔ,,如,鳥,,䳺也,,日,遇,魚,三,開,平,女,,
𨾵,人諸,ȵjɔ,,如,隹,,上同,䳺也,日,遇,魚,三,開,平,女,,
𡫽,人諸,ȵjɔ,,女,宀爿𦰋,,假寐也又如與切,,日,遇,魚,三,開,平,女,,从㝱省
茹,人諸,ȵjɔ,,如,艸,,恣也相牽引皃也易曰拔茅連茹又虜複姓後魏書普陋茹氏後改爲茹氏又如慮切又而與切,,日,遇,魚,三,開,平,女,,
且,子魚,tsjɔ,整體,,且,子魚,語辝也說文薦也子魚切又七也切四,,精,遇,魚,三,開,平,且,,
蛆,子魚,tsjɔ,,且,虫,,蝍蛆食蛇蟲蜈蚣是也爾雅曰蒺藜蝍蛆郭璞云似蝗大腹長角能食蛇腦,,精,遇,魚,三,開,平,且,,
苴,子魚,tsjɔ,,且,艸,,苞苴亦姓漢書貨殖傳有平陵苴氏又音疽,,精,遇,魚,三,開,平,且,,
沮,子魚,tsjɔ,,且,水,,虜複姓有沮渠氏其先世爲匈奴左沮渠遂以官爲氏沮渠蒙遜以後魏天興四年僭號於張掖稱北涼,,精,遇,魚,三,開,平,且,,
虛,去魚,khjɔ,,虍,丘,去魚,說文曰大丘也去魚切又許魚切十二,,溪,遇,魚,三,開,平,虎,,虍爲虎之省形；暫將虎虍𧇽虛視爲音韻地位在一起
墟,去魚,khjɔ,,虛,土,,上同,說文曰大丘也去魚切又許魚切十二,溪,遇,魚,三,開,平,虎,,
𥬔,去魚,khjɔ,,去,竹,,飯器,,溪,遇,魚,三,開,平,去,,
袪,去魚,khjɔ,,去,衣,,袖也舉也,,溪,遇,魚,三,開,平,去,,
阹,去魚,khjɔ,,去,阜,,依山谷爲牛馬之圈,,溪,遇,魚,三,開,平,去,,
椐,去魚,khjɔ,,居,木,,木名又音居,,溪,遇,魚,三,開,平,古,,
胠,去魚,khjɔ,,去,肉,,腋下又胠篋莊子篇名,,溪,遇,魚,三,開,平,去,,
魼,去魚,khjɔ,,去,魚,,比目魚他合切,,溪,遇,魚,三,開,平,去,,
㠊,去魚,khjɔ,,虛,山,,㠊崎山路,,溪,遇,魚,三,開,平,虎,,
𢴮,去魚,khjɔ,,虛,手,,擊也,,溪,遇,魚,三,開,平,虎,,
㭕,去魚,khjɔ,,去,木,,板置驢上負物,,溪,遇,魚,三,開,平,去,,
䒧,去魚,khjɔ,,去,艸,,草器,,溪,遇,魚,三,開,平,去,,
菹,側魚,tʂjɔ,,沮,艸,側魚,說文曰酢菜也亦作葅側魚切四,,莊,遇,魚,三,開,平,且,,
𧗘,側魚,tʂjɔ,,苴,缶血,,上同,說文曰酢菜也亦作葅側魚切四,莊,遇,魚,三,開,平,且,,
䶥,側魚,tʂjɔ,,虘,齒,,齒不齊皃,,莊,遇,魚,三,開,平,且,,
沮,側魚,tʂjɔ,,且,水,,人姓世本云沮誦蒼頡作書並黃帝時史官,,莊,遇,魚,三,開,平,且,,
蜍,署魚,dʑjɔ,,余,虫,署魚,蟾蜍也署魚切又音余二,,常,遇,魚,三,開,平,余,,
𧄔,署魚,dʑjɔ,,儲,艸,,似薯蕷而大或作稌,,常,遇,魚,三,開,平,者,,
袽,女余,ɳjɔ,,如,衣,女余,易曰繻有衣袽女余切又音如六,,娘,遇,魚,三,開,平,女,,
帤,女余,ɳjɔ,,如,巾,,幡巾,,娘,遇,魚,三,開,平,女,,
𣭠,女余,ɳjɔ,,如,毛,,犬多毛也,,娘,遇,魚,三,開,平,女,,
蒘,女余,ɳjɔ,,挐,艸,,藸蒘草名,,娘,遇,魚,三,開,平,女,,
𣖹,女余,ɳjɔ,,挐,木,,藸𣖹杷名,,娘,遇,魚,三,開,平,女,,
挐,女余,ɳjɔ,,如,手,,牽引,,娘,遇,魚,三,開,平,女,,
虞,遇俱,ŋwjo,,吳,虍,遇俱,度也說文曰騶虞仁獸白虎黑文尾長於身不食生物俗作𩦢又周禮有山虞澤虞掌山澤之官也亦姓出會稽濟陽二望風俗通云凡氏之興九事一氏於號唐虞夏殷是也遇俱切二十,,疑,遇,虞,三,合,平,吳,,
𩦢,遇俱,ŋwjo,,虞,馬,,俗見上注,度也說文曰騶虞仁獸白虎黑文尾長於身不食生物俗作𩦢又周禮有山虞澤虞掌山澤之官也亦姓出會稽濟陽二望風俗通云凡氏之興九事一氏於號唐虞夏殷是也遇俱切二十,疑,遇,虞,三,合,平,吳,,
愚,遇俱,ŋwjo,,禺,心,,愚惷說文曰戇也从心禺禺母猴屬獸之愚者,,疑,遇,虞,三,合,平,禺,,
娛,遇俱,ŋwjo,,吳,女,,娛樂,,疑,遇,虞,三,合,平,吳,,娱
湡,遇俱,ŋwjo,,禺,水,,齊藪名亦作隅爾雅曰齊有海湡又水名在襄國,,疑,遇,虞,三,合,平,禺,,
堣,遇俱,ŋwjo,,禺,土,,堣夷日所出處書亦作嵎,,疑,遇,虞,三,合,平,禺,,
𪃍,遇俱,ŋwjo,,禺,鳥,,鳥名狀如梟人面四目而有耳見則天下大旱出山海經,,疑,遇,虞,三,合,平,禺,,
嵎,遇俱,ŋwjo,,禺,山,,山名在吳,,疑,遇,虞,三,合,平,禺,,
髃,遇俱,ŋwjo,,禺,骨,,骨名在膊前又五苟切,,疑,遇,虞,三,合,平,禺,,
禺,遇俱,ŋwjo,會意,,甶虫,,番禺縣在南海亦姓出姓苑本又音遇母猴屬也,,疑,遇,虞,三,合,平,禺,,
隅,遇俱,ŋwjo,,禺,阜,,角也陬也,,疑,遇,虞,三,合,平,禺,,
䴁,遇俱,ŋwjo,,寓,鳥,,鳥似禿鶖,,疑,遇,虞,三,合,平,禺,,
鰅,遇俱,ŋwjo,,禺,魚,,魚名有文出樂浪,,疑,遇,虞,三,合,平,禺,,
鍝,遇俱,ŋwjo,,禺,金,,鋸也,,疑,遇,虞,三,合,平,禺,,
澞,遇俱,ŋwjo,,虞,水,,爾雅曰山來水澗陵夾水澞,,疑,遇,虞,三,合,平,吳,,
𧍪,遇俱,ŋwjo,,禺,虫,,搜神記曰𧑒𧍪似蟬而長味辛美可食一名青蚨異物志云𧑒𧍪子如蠶子著草葉得其子母自飛來就之,,疑,遇,虞,三,合,平,禺,,
㷒,遇俱,ŋwjo,,禺,火,,拔器煑食,,疑,遇,虞,三,合,平,禺,,
齵,遇俱,ŋwjo,,禺,齒,,齵齒重生,,疑,遇,虞,三,合,平,禺,,
鸆,遇俱,ŋwjo,,虞,鳥,,鸅鸆一名婟澤,,疑,遇,虞,三,合,平,吳,,
𨜖,遇俱,ŋwjo,,禺,邑,,地名,,疑,遇,虞,三,合,平,禺,,
芻,測隅,tʂhwjo,會意,,屮又屮又,測隅,芻豢說文云刈草也俗作蒭亦姓出何氏姓苑測隅切二,,初,遇,虞,三,合,平,芻,,似爲⿱(⿱屮又)(⿱屮又)
犓,測隅,tʂhwjo,,芻,牛,,養牛曰犓,,初,遇,虞,三,合,平,芻,,
無,武夫,mwjo,會意,,大廿廿林,武夫,有無也亦漢複姓二氏楚熊渠之後號無庸其後爲氏又有無鉤氏出自楚姓武夫切二十一,,明,遇,虞,三,合,平,無,,
毋,武夫,mwjo,整體,,毋,,止之辝亦姓母丘或爲母氏又漢複姓八氏漢書貨殖傳有母鹽氏巨富齊母鹽邑大夫之後漢有執金吾東海母將隆將作大匠母兵興風俗通有樂安母車伯奇爲下邳相有主簿步邵南時人稱母車府君步主簿何氏姓苑有母終氏左傳魯大夫兹母還晉大夫綦母張漢書有巨母霸王莽改爲巨母氏,,明,遇,虞,三,合,平,母,,
瞴,武夫,mwjo,,無,目,,瞴瞜又亡撫切,,明,遇,虞,三,合,平,無,,
膴,武夫,mwjo,,無,肉,,無骨腊又荒烏亡甫二切,,明,遇,虞,三,合,平,無,,
蕪,武夫,mwjo,,無,艸,,荒蕪,,明,遇,虞,三,合,平,無,,
誣,武夫,mwjo,,巫,言,,誣枉,,明,遇,虞,三,合,平,巫,,
巫,武夫,mwjo,整體,,巫,,巫覡周禮春官曰司巫掌羣巫之政令若國大旱則帥巫而舞雩亦山名又姓風俗通云氏於事巫卜陶匠是也漢有冀州刺史巫捷,,明,遇,虞,三,合,平,巫,,
莁,武夫,mwjo,,巫,艸,,莁荑,,明,遇,虞,三,合,平,巫,,
璑,武夫,mwjo,,無,玉,,三采玉,,明,遇,虞,三,合,平,無,,
𨼊,武夫,mwjo,,無,阜,,地名在弘農,,明,遇,虞,三,合,平,無,,
䉑,武夫,mwjo,,無,竹,,黑皮竹也,,明,遇,虞,三,合,平,無,,
鷡,武夫,mwjo,,無,鳥,,鷡鴽鳥名,,明,遇,虞,三,合,平,無,,
𦌬,武夫,mwjo,,舞,网,,罟屬又音武,,明,遇,虞,三,合,平,無,,
蝥,武夫,mwjo,,敄,虫,,爾雅云鼅鼄鼄蝥又音牟,,明,遇,虞,三,合,平,矛,,
𢜮,武夫,mwjo,,某,心,,爾雅云愛也又音武,,明,遇,虞,三,合,平,某,,與𢜯不同
无,武夫,mwjo,整體,,无,,虛无之道又漢複姓左傳莒有大夫无婁修胡,,明,遇,虞,三,合,平,無,,似爲無省
𢃀,武夫,mwjo,,巫,巾,,嵌空之皃,,明,遇,虞,三,合,平,巫,,
譕,武夫,mwjo,,無,言,,譕誘詞也,,明,遇,虞,三,合,平,無,,
墲,武夫,mwjo,,無,土,,冢也,,明,遇,虞,三,合,平,無,,
鵐,武夫,mwjo,,巫,鳥,,鳥名雀屬,,明,遇,虞,三,合,平,巫,,
憮,武夫,mwjo,,無,心,,空也又音武,,明,遇,虞,三,合,平,無,,
䍢,武夫,mwjo,,無,网,,雉網也,,明,遇,虞,三,合,平,無,,
于,羽俱,ɦwjo,整體,,于,羽俱,曰也於也說文本作亏凡從于者作亏同又姓周武王子邘叔子孫以國爲氏其後去邑單爲于漢有丞相東海于定國又望出河南者即後魏書万忸于氏後改爲于氏凡諸姓望在後而稱河南者皆虜姓後魏孝文詔南遷者死不得還北即葬洛陽故虜姓皆稱河南焉又漢複姓五氏後漢特進漁陽鮮于輔袁紹大將軍淳于瓊劉元海太史令宣于修之何氏姓苑有多于氏鬬于氏羽俱切二十,,云,遇,虞,三,合,平,于,,擬爲kw-類
迂,羽俱,ɦwjo,,于,辵,,遠也曲也又憂俱切,,云,遇,虞,三,合,平,于,,
盂,羽俱,ɦwjo,,于,皿,,盤盂說文曰飯器也又姓左傳晉有盂丙,,云,遇,虞,三,合,平,于,,
邘,羽俱,ɦwjo,,于,邑,,地名在河內又姓漢有邘侯爲上谷太守,,云,遇,虞,三,合,平,于,,
雩,羽俱,ɦwjo,,于,雨,,請雨祭名又況于切,,云,遇,虞,三,合,平,于,,
𦏴,羽俱,ɦwjo,,于,羽,,飛皃說文曰雩羽舞也或从羽同上,請雨祭名又況于切,云,遇,虞,三,合,平,于,,
竽,羽俱,ɦwjo,,于,竹,,笙竽世本曰隨作竽,,云,遇,虞,三,合,平,于,,
玗,羽俱,ɦwjo,,于,玉,,玉名,,云,遇,虞,三,合,平,于,,
芋,羽俱,ɦwjo,,于,艸,,草盛皃又王遇切,,云,遇,虞,三,合,平,于,,
汙,羽俱,ɦwjo,,于,水,,水名又屋孤烏故二切,,云,遇,虞,三,合,平,于,,
䣿,羽俱,ɦwjo,,盂,酉,,宴也,,云,遇,虞,三,合,平,于,,
杅,羽俱,ɦwjo,,于,木,,因杅匈奴地名,,云,遇,虞,三,合,平,于,,與杇不同
釪,羽俱,ɦwjo,,于,金,,錞釪形如鐘以和鼓,,云,遇,虞,三,合,平,于,,與釫不同
𧘘,羽俱,ɦwjo,,于,衣,,袌衣,,云,遇,虞,三,合,平,于,,
骬,羽俱,ɦwjo,,于,骨,,𩩲骭缺盆骨也,,云,遇,虞,三,合,平,于,,
𠌶,羽俱,ɦwjo,整體,,𠌶,,說文云草木華也本音吁,,云,遇,虞,三,合,平,華,,華的或體
謣,羽俱,ɦwjo,,雩,言,,妄言,,云,遇,虞,三,合,平,于,,
䩒,羽俱,ɦwjo,,于,革,,車環靼也,,云,遇,虞,三,合,平,于,,
䢓,羽俱,ɦwjo,,宇,辵,,窻䢓牀也,,云,遇,虞,三,合,平,于,,
𦱃,羽俱,ɦwjo,,盂,艸,,葅𦱃似韭,,云,遇,虞,三,合,平,于,,
訏,況于,hwjo,,于,言,況于,大也況于切二十,,曉,遇,虞,三,合,平,于,,
吁,況于,hwjo,,于,口,,歎也,,曉,遇,虞,三,合,平,于,,
雩,況于,hwjo,,于,雨,,雩婁古縣名在廬江,,曉,遇,虞,三,合,平,于,,
欨,況于,hwjo,,句,欠,,焁欨一曰笑意又況字切,,曉,遇,虞,三,合,平,句,,
㽳,況于,hwjo,,于,疒,,病也,,曉,遇,虞,三,合,平,于,,
盱,況于,hwjo,,于,目,,舉目又盱眙縣在楚州,,曉,遇,虞,三,合,平,于,,
𧙆,況于,hwjo,,瓜,衣,,大袑衣也,,曉,遇,虞,三,合,平,瓜,,
𥈈,況于,hwjo,,眗,火,,𥈈瞜笑皃,,曉,遇,虞,三,合,平,句,,
姁,況于,hwjo,,句,女,,姁媮美態,,曉,遇,虞,三,合,平,句,,
𦀒,況于,hwjo,,紆,冃,,殷冠名又音詡,,曉,遇,虞,三,合,平,于,,
扜,況于,hwjo,,于,手,,說文云指麾也又憶俱切,,曉,遇,虞,三,合,平,于,,與扝不同
𠌶,況于,hwjo,整體,,𠌶,,草木華也,,曉,遇,虞,三,合,平,華,,華的或體
荂,況于,hwjo,,夸,艸,,上同又音敷,草木華也,曉,遇,虞,三,合,平,于,,
𢖳,況于,hwjo,,于,心,,憂也,,曉,遇,虞,三,合,平,于,,
䣿,況于,hwjo,,盂,酉,,宴也,,曉,遇,虞,三,合,平,于,,
旴,況于,hwjo,,于,日,,日始出皃,,曉,遇,虞,三,合,平,于,,
䩒,況于,hwjo,,于,革,,䩒靼,,曉,遇,虞,三,合,平,于,,
㰭,況于,hwjo,,夸,欠,,㰭樂,,曉,遇,虞,三,合,平,于,,
虖,況于,hwjo,複聲,乎虍,,,虎吼又虎乎切,,曉,遇,虞,三,合,平,乎,,
𣚏,況于,hwjo,,䀠,入木,,臿屬又矩于切,,曉,遇,虞,三,合,平,䀠,,
衢,其俱,gwjo,,瞿,行,其俱,街衢爾雅曰四達謂之衢其俱切三十六,,群,遇,虞,三,合,平,䀠,,
劬,其俱,gwjo,,句,力,,勞也,,群,遇,虞,三,合,平,句,,
軥,其俱,gwjo,,句,車,,車軶,,群,遇,虞,三,合,平,句,,
氍,其俱,gwjo,,瞿,毛,,聲類曰氍毹毛席也風俗文云織毛褥謂之氍毹亦作𣰠,,群,遇,虞,三,合,平,䀠,,
胊,其俱,gwjo,,句,肉,,䀯也一曰屈也亦山名在東海又姓出姓苑,,群,遇,虞,三,合,平,句,,
䧁,其俱,gwjo,,句,阜,,地名在河東,,群,遇,虞,三,合,平,句,,
臞,其俱,gwjo,,瞿,肉,,瘠也,,群,遇,虞,三,合,平,䀠,,
癯,其俱,gwjo,,䀠,疒,,上同,瘠也,群,遇,虞,三,合,平,䀠,,
鴝,其俱,gwjo,,句,鳥,,鴝鵒亦作鸜周禮曰鸜鵒不踰濟,,群,遇,虞,三,合,平,句,,
鸜,其俱,gwjo,,瞿,鳥,,上同亦鸜鵲又漢複姓莊子有鸜鵲子,鴝鵒亦作鸜周禮曰鸜鵒不踰濟,群,遇,虞,三,合,平,䀠,,
灈,其俱,gwjo,,瞿,水,,水名在汝南,,群,遇,虞,三,合,平,䀠,,
躣,其俱,gwjo,,瞿,足,,行皃楚詞曰右蒼龍之躣躣,,群,遇,虞,三,合,平,䀠,,
忂,其俱,gwjo,,瞿,彳,,上同,行皃楚詞曰右蒼龍之躣躣,群,遇,虞,三,合,平,䀠,,
𩢳,其俱,gwjo,,羽,馬,,馬左足白爾雅云馬後足皆白本作翑,,群,遇,虞,三,合,平,羽,,
鼩,其俱,gwjo,,句,鼠,,鼱鼩小鼠,,群,遇,虞,三,合,平,句,,
蘧,其俱,gwjo,,遽,艸,,蘧麥又巨居切,,群,遇,虞,三,合,平,豦,,
斪,其俱,gwjo,,句,斤,,鉏屬,,群,遇,虞,三,合,平,句,,
句,其俱,gwjo,整體,,句,,冤句縣名在曹州又九遇古侯二切,,群,遇,虞,三,合,平,句,,非从口，丩句的字形可能有關；局爲⿱尸句，局句音韻地位爲-k/-無韻尾配對；擬爲kw-合口來源
蠷,其俱,gwjo,,瞿,虫,,蠷螋蟲,,群,遇,虞,三,合,平,䀠,,
瞿,其俱,gwjo,,䀠,隹,,鷹隼視也又姓王僧孺百家譜曰裴桃兒取蒼梧瞿寶女又有瞿曇氏西國姓又九遇切,,群,遇,虞,三,合,平,䀠,,
欋,其俱,gwjo,,瞿,木,,釋名曰齊魯閒謂四齒杷爲欋,,群,遇,虞,三,合,平,䀠,,
葋,其俱,gwjo,,胊,艸,,爾雅云葋艼熒,,群,遇,虞,三,合,平,句,,
翵,其俱,gwjo,,羽,鳥,,鳥羽,,群,遇,虞,三,合,平,羽,,
𦐛,其俱,gwjo,,句,羽,,上同,鳥羽,群,遇,虞,三,合,平,句,,
蚼,其俱,gwjo,,句,虫,,蚼蛘蚍蜉,,群,遇,虞,三,合,平,句,,
𪓞,其俱,gwjo,,句,黽,,𪓷屬說文云頭有兩角出遼東亦作𪓟𪓷音奚,,群,遇,虞,三,合,平,句,,
𧾱,其俱,gwjo,,瞿,走,,走顧之皃,,群,遇,虞,三,合,平,䀠,,
䞤,其俱,gwjo,,句,走,,上同,走顧之皃,群,遇,虞,三,合,平,句,,
𠣪,其俱,gwjo,曡聲,句句,,,脯名,,群,遇,虞,三,合,平,句,,
絇,其俱,gwjo,,句,糸,,履頭飾也,,群,遇,虞,三,合,平,句,,
𡱺,其俱,gwjo,,句,𠃜彳,,上同,履頭飾也,群,遇,虞,三,合,平,句,,从⿱𠃜彳相當於从履省
𥃔,其俱,gwjo,,臼,盥,,聲類云樹種也,,群,遇,虞,三,合,平,臼,,
𥗫,其俱,gwjo,,瞿,石,,磫𥗫青礪,,群,遇,虞,三,合,平,䀠,,
戵,其俱,gwjo,,瞿,戈,,戟屬,,群,遇,虞,三,合,平,䀠,,
鑺,其俱,gwjo,,瞿,金,,上同,戟屬,群,遇,虞,三,合,平,䀠,,
姁,其俱,gwjo,,句,女,,姁然樂也又況羽切,,群,遇,虞,三,合,平,句,,
儒,人朱,ȵwjo,,需,人,人朱,柔也人朱切十六,,日,遇,虞,三,合,平,需,,
獳,人朱,ȵwjo,,需,犬,,朱獳獸名似狐而魚翼出則國有恐又女侯切,,日,遇,虞,三,合,平,需,,
濡,人朱,ȵwjo,,需,水,,水名出涿郡又霑濡,,日,遇,虞,三,合,平,需,,
襦,人朱,ȵwjo,,需,衣,,說文云短衣也俗作𧝄,,日,遇,虞,三,合,平,需,,
懦,人朱,ȵwjo,,需,心,,弱也又乃亂切,,日,遇,虞,三,合,平,需,,
嚅,人朱,ȵwjo,,需,口,,囁嚅多言,,日,遇,虞,三,合,平,需,,
鱬,人朱,ȵwjo,,需,魚,,朱鱬魚名魚身人面,,日,遇,虞,三,合,平,需,,
𪋯,人朱,ȵwjo,,需,鹿,,鹿子又相俞切,,日,遇,虞,三,合,平,需,,
嬬,人朱,ȵwjo,,需,女,,妻名,,日,遇,虞,三,合,平,需,,
繻,人朱,ȵwjo,,需,糸,,易曰繻有衣袽亦見周禮注又音須,,日,遇,虞,三,合,平,需,,
顬,人朱,ȵwjo,,需,頁,,顳顬耳前動,,日,遇,虞,三,合,平,需,,
䞕,人朱,ȵwjo,,需,赤,,火色,,日,遇,虞,三,合,平,需,,
臑,人朱,ȵwjo,,需,肉,,嫩耎皃,,日,遇,虞,三,合,平,需,,
醹,人朱,ȵwjo,,需,酉,,厚酒又音乳,,日,遇,虞,三,合,平,需,,
㼱,人朱,ȵwjo,會意,,北穴瓦,,柔皮又而兗切,,日,遇,虞,三,合,平,耎,,似與耎聲旁有關，暫附於此
䰰,人朱,ȵwjo,,需,鬼,,鬼魅聲䰰䰰不止又乃侯切,,日,遇,虞,三,合,平,需,,
須,相俞,swjo,會意,,而頁,相俞,意所欲也說文曰面毛也俗作鬚又姓風俗通云太昊之後史記魏有須賈又漢複姓左傳遂人四族有須遂氏又虜複姓匈奴貴姓有須卜氏相俞切十四,,心,遇,虞,三,合,平,須,,暫擬爲nh-，存疑；爲⿰而頁，非从彡
鬚,相俞,swjo,,須,髟,,俗,意所欲也說文曰面毛也俗作鬚又姓風俗通云太昊之後史記魏有須賈又漢複姓左傳遂人四族有須遂氏又虜複姓匈奴貴姓有須卜氏相俞切十四,心,遇,虞,三,合,平,須,,
嬃,相俞,swjo,,須,女,,女字,,心,遇,虞,三,合,平,須,,
𩓣,相俞,swjo,,須,立,,待也,,心,遇,虞,三,合,平,須,,
𥪥,相俞,swjo,,芻,立,,上同,待也,心,遇,虞,三,合,平,芻,,
繻,相俞,swjo,,需,糸,,傳符帛,,心,遇,虞,三,合,平,需,,
𢄼,相俞,swjo,,須,巾,,頭𢄼,,心,遇,虞,三,合,平,須,,
𪋯,相俞,swjo,,需,鹿,,鹿子也又音儒,,心,遇,虞,三,合,平,需,,
需,相俞,swjo,會意,,雨天,,卦名,,心,遇,虞,三,合,平,需,,與耎（⿱而大）不同；此聲旁暫擬爲nh-/n-，存疑；金文裏爲⿱雨天
娶,相俞,swjo,,取,女,,荀卿子曰閭娶子奢莫之媒也又七句切,,心,遇,虞,三,合,平,取,,與娵不同
緰,相俞,swjo,,俞,糸,,衫緰帛也,,心,遇,虞,三,合,平,俞,,
蕦,相俞,swjo,,須,艸,,蕵蕪別名,,心,遇,虞,三,合,平,須,,
鑐,相俞,swjo,,需,金,,鎖中鑐也,,心,遇,虞,三,合,平,需,,
隃,相俞,swjo,,俞,阜,,北陵名又式注式朱二切,,心,遇,虞,三,合,平,俞,,
株,陟輸,ʈwjo,,朱,木,陟輸,木根也陟輸切十一,,知,遇,虞,三,合,平,朱,,
誅,陟輸,ʈwjo,,朱,言,,責也釋名曰罪及餘曰誅如誅大樹枝葉盡落,,知,遇,虞,三,合,平,朱,,
邾,陟輸,ʈwjo,,朱,邑,,國名,,知,遇,虞,三,合,平,朱,,
鼄,陟輸,ʈwjo,,朱,黽,,鼅鼄網蟲亦作蜘蛛,,知,遇,虞,三,合,平,朱,,
蛛,陟輸,ʈwjo,,朱,虫,,上同,鼅鼄網蟲亦作蜘蛛,知,遇,虞,三,合,平,朱,,
跦,陟輸,ʈwjo,,朱,足,,行皃,,知,遇,虞,三,合,平,朱,,
袾,陟輸,ʈwjo,,朱,衣,,字統云朱衣曰袾又昌朱切,,知,遇,虞,三,合,平,朱,,
列,陟輸,ʈwjo,會意,,歺刀,,殊殺字從歹歹五割切,,知,遇,虞,三,合,平,列,,
㦵,陟輸,ʈwjo,,朱,戈,,上同,殊殺字從歹歹五割切,知,遇,虞,三,合,平,朱,,
鴸,陟輸,ʈwjo,,朱,鳥,,鳥名似鴟人首,,知,遇,虞,三,合,平,朱,,
𪏿,陟輸,ʈwjo,,朱,黍,,黏皃,,知,遇,虞,三,合,平,朱,,
貙,敕俱,ʈhwjo,,區,豸,敕俱,獸名似貍敕俱切二,,徹,遇,虞,三,合,平,區,,
𤠾,敕俱,ʈhwjo,,區,犬,,俗,獸名似貍敕俱切二,徹,遇,虞,三,合,平,區,,
殊,市朱,dʑwjo,,朱,歺,市朱,異也死也市朱切十二,,常,遇,虞,三,合,平,朱,,
銖,市朱,dʑwjo,,朱,金,,錙銖八銖爲錙二十四銖爲兩,,常,遇,虞,三,合,平,朱,,
洙,市朱,dʑwjo,,朱,水,,水名在魯,,常,遇,虞,三,合,平,朱,,
茱,市朱,dʑwjo,,朱,艸,,茱萸,,常,遇,虞,三,合,平,朱,,
㼡,市朱,dʑwjo,,朱,瓦,,小甖,,常,遇,虞,三,合,平,朱,,
殳,市朱,dʑwjo,整體,,殳,,兵器釋名曰殳殊也長一丈二尺無刃有所撞挃於車上使殊離也詩云伯也執殳又姓舜典有殳折,,常,遇,虞,三,合,平,殳,,下方爲又；上方存疑
𢎦,市朱,dʑwjo,整體,,殳,,上同出道書,兵器釋名曰殳殊也長一丈二尺無刃有所撞挃於車上使殊離也詩云伯也執殳又姓舜典有殳折,常,遇,虞,三,合,平,殳,,
㸡,市朱,dʑwjo,,朱,片,,㸡𤗬所以遏水,,常,遇,虞,三,合,平,朱,,
𦤂,市朱,dʑwjo,,殳,自,,八觚杖也,,常,遇,虞,三,合,平,殳,,
陎,市朱,dʑwjo,,朱,阜,,陎𨻻縣名,,常,遇,虞,三,合,平,朱,,
𠘧,市朱,dʑwjo,整體,,𠘧,,說文云鳥之短羽飛𠘧𠘧也象形,,常,遇,虞,三,合,平,殳,,未知是否爲殳的部件，存疑，暫附於此
杸,市朱,dʑwjo,,殳,木,,說文曰軍中士所持殳也司馬法曰執羽從杸,,常,遇,虞,三,合,平,殳,,
逾,羊朱,jwjo,,俞,辵,羊朱,越也羊朱切四十五,,以,遇,虞,三,合,平,俞,,
踰,羊朱,jwjo,,俞,足,,上同,越也羊朱切四十五,以,遇,虞,三,合,平,俞,,
窬,羊朱,jwjo,,俞,穴,,門邊小竇又穿窬也,,以,遇,虞,三,合,平,俞,,
臾,羊朱,jwjo,會意,,𦥑人,,善也亦須臾又姓左傳晉大夫臾駢,,以,遇,虞,三,合,平,臾,,曳（⿱𦥑𠂆）、臾（⿱𦥑人）可相參照；擬爲k-類
楰,羊朱,jwjo,,臾,木,,木名又音庾,,以,遇,虞,三,合,平,臾,,
腴,羊朱,jwjo,,臾,肉,,肥腴,,以,遇,虞,三,合,平,臾,,
諛,羊朱,jwjo,,臾,言,,諂諛,,以,遇,虞,三,合,平,臾,,
隃,羊朱,jwjo,,俞,阜,,隃麋古縣在扶風,,以,遇,虞,三,合,平,俞,,
鄃,羊朱,jwjo,,俞,邑,,地名在涿郡又音輸,,以,遇,虞,三,合,平,俞,,
覦,羊朱,jwjo,,俞,見,,覬覦欲得,,以,遇,虞,三,合,平,俞,,
𨵦,羊朱,jwjo,,俞,門,,窺也,,以,遇,虞,三,合,平,俞,,
俞,羊朱,jwjo,會意,,余舟丿,,然也荅也說文作俞空中木爲舟也又姓又恥呪切,,以,遇,虞,三,合,平,俞,,俞爲⿱余(⿰舟丿)，逾相當於⿱途(⿰舟丿)
歈,羊朱,jwjo,,俞,欠,,巴歈歌也,,以,遇,虞,三,合,平,俞,,
愉,羊朱,jwjo,,俞,心,,悅也和也樂也,,以,遇,虞,三,合,平,俞,,與愈不同
𢋅,羊朱,jwjo,,歈,广,,邪𢋅舉手相弄或作歋歈,,以,遇,虞,三,合,平,俞,,
